kl_loss_gex,kl_loss_pex,recons_loss_gex,recons_loss_pex,cosine_loss_gex,cosine_loss_pex,adj_loss,spatial_loss,mutual_info_loss,oracle,oracle_self
3.4573158225192913e-10,2.906258567136888e-10,0.0005566122708842158,3.4501128538977355e-05,0.0011087042512372136,0.0011087042512372136,7.261794962687418e-06,0.09013962745666504,0.0003672933380585164,0.5922858481957551,0.6073873541726413
3.518113300682302e-10,2.9557367664523326e-10,0.0005589876673184335,3.480192754068412e-05,0.0011040163226425648,0.0011040163226425648,7.3719147621886805e-06,0.09216230362653732,0.0003664471732918173,0.5929988645030951,0.6071850825591895
3.5764888273170925e-10,3.005224957774999e-10,0.0005554259405471385,3.4986391256097704e-05,0.0011077694362029433,0.0011077694362029433,7.235033990582451e-06,0.09118042886257172,0.0003619893977884203,0.5934506341917909,0.6068370827148961
3.6340178088956065e-10,3.055079800251548e-10,0.0005553493392653763,3.483301406959072e-05,0.0011080517433583736,0.0011080517433583736,7.337321676459396e-06,0.09436450898647308,0.0003570280969142914,0.593728004579218,0.6062367219151829
3.687764815740735e-10,3.106439550037976e-10,0.0005551030044443905,3.485821434878744e-05,0.0011016761418431997,0.0011016761418431997,7.285344963747775e-06,0.09679491072893143,0.00035335178836248815,0.5931261218663015,0.605087204440532
3.73856806623607e-10,3.155576910884861e-10,0.000550140393897891,3.437904524616897e-05,0.0011029518209397793,0.0011029517045244575,7.2306474976358e-06,0.09339945763349533,0.0003439068386796862,0.5935943566119983,0.6048417339098072
3.789047131608214e-10,3.20563103839433e-10,0.0005519069381989539,3.4018255973933265e-05,0.0011066586012020707,0.0011066586012020707,7.26487405700027e-06,0.09284749627113342,0.0003401905414648354,0.5941262283713236,0.6048252748986845
3.840388840270492e-10,3.2529370863620954e-10,0.0005576906842179596,3.4679458622122183e-05,0.0011022750986739993,0.0011022750986739993,7.357798949669814e-06,0.09115047007799149,0.00034925556974485517,0.5945615406279692,0.6050313295399263
3.89141358025924e-10,3.3016542277941596e-10,0.0005535639356821775,3.395583189558238e-05,0.0011001096572726965,0.0011001096572726965,7.2326056397287175e-06,0.09359398484230042,0.00034478981979191303,0.5946478128205576,0.605089358835295
3.9428468823210494e-10,3.3469790827744816e-10,0.0005533435032702982,3.395724343135953e-05,0.0010990381706506014,0.0010990380542352796,7.2831930992833804e-06,0.09529083967208862,0.00034411539672873914,0.5952412748323828,0.605803375988376
3.9930767026241654e-10,3.388330171993914e-10,0.0005542870494537055,3.4054330171784386e-05,0.0011018859222531319,0.0011018859222531319,7.318100415432127e-06,0.09562843292951584,0.00033348434953950346,0.59547311522055,0.6063917208762744
4.0402753365142985e-10,3.4311253838126277e-10,0.0005571739166043699,3.424183887545951e-05,0.0011027217842638493,0.0011027217842638493,7.381062005151762e-06,0.09660805761814117,0.00034853661782108247,0.5954687962750991,0.6068125970700365
4.090202065931692e-10,3.4736158394110817e-10,0.0005589936044998467,3.41529339493718e-05,0.0010971068404614925,0.0010971068404614925,7.401527909678407e-06,0.09153429418802261,0.00035181795828975737,0.5954491399526947,0.6072736998626967
4.139109333056723e-10,3.514542545879351e-10,0.0005571789224632084,3.3904259908013046e-05,0.0010955228935927153,0.0010955228935927153,7.328319043153897e-06,0.09649156779050827,0.0003542714985087514,0.5951299626316974,0.6074737274763784
4.183345059249888e-10,3.5551303567693537e-10,0.0005557576660066843,3.410242061363533e-05,0.0010970898438245058,0.001097089727409184,7.275667940120911e-06,0.10550151765346527,0.000366306136129424,0.5946331908083502,0.607755581539224
4.2129080779496064e-10,3.5932390396453684e-10,0.0005545897292904556,3.384800220374018e-05,0.001104222610592842,0.001104222610592842,7.29513021724415e-06,0.09232247620820999,0.0003683267568703741,0.5948128273763236,0.6079543472294123
4.2474887496091185e-10,3.6318262286449965e-10,0.0005581870791502297,3.378493420314044e-05,0.0010962473461404443,0.0010962473461404443,7.271222784765996e-06,0.09235214442014694,0.000376280426280573,0.5952184550375818,0.6082230189436445
4.28337865177042e-10,3.671913051395137e-10,0.000558135041501373,3.389055564184673e-05,0.0010966372210532427,0.0010966371046379209,7.22540471542743e-06,0.09138458967208862,0.000373583025066182,0.5951008003248646,0.6084907342237795
4.32115260240451e-10,3.7137085073801757e-10,0.0005597776034846902,3.417026164242998e-05,0.0010955090401694179,0.0010955090401694179,7.36436822990072e-06,0.09165067970752716,0.00038026244146749377,0.5944668246500824,0.6086112129866991
4.358136074245067e-10,3.75299930022166e-10,0.0005547871696762741,3.373638173798099e-05,0.0010953594464808702,0.0010953594464808702,7.376154826488346e-06,0.09150003641843796,0.00037017418071627617,0.5945798410610023,0.6090065736964043
4.3937012361716654e-10,3.7935707353220494e-10,0.0005600288277491927,3.4590455470606685e-05,0.00109730230178684,0.00109730230178684,7.394842668873025e-06,0.09423387795686722,0.0003847312182188034,0.5948330747039152,0.6093763869987135
4.4256004416709516e-10,3.8321951167930024e-10,0.0005589851061813533,3.382585782674141e-05,0.0010934168240055442,0.0010934168240055442,7.328062565647997e-06,0.09484049677848816,0.00037709297612309456,0.5955955684260884,0.6099849037183998
4.4503672969042896e-10,3.870252451854128e-10,0.000560969056095928,3.386516618775204e-05,0.001090725651010871,0.001090725651010871,7.3232740760431625e-06,0.09303075820207596,0.0003641584189608693,0.596998326019315,0.6106772870803234
4.4760198325555223e-10,3.9070549573416713e-10,0.0005633961991406977,3.4432392567396164e-05,0.0010942838853225112,0.0010942837689071894,7.313863079616567e-06,0.08851271122694016,0.000362225720891729,0.5986338502774322,0.6112656900528408
4.500120276418329e-10,3.9421069186751367e-10,0.0005623440956696868,3.370792910573073e-05,0.0011011036112904549,0.0011011036112904549,7.303934580704663e-06,0.09186333417892456,0.00036156323039904237,0.6007598162314397,0.6119104358403473
4.5261863701462346e-10,3.9748865310329506e-10,0.0005600184667855501,3.3588570659048855e-05,0.0010996732162311673,0.0010996733326464891,7.363092663581483e-06,0.09424689412117004,0.0003754491335712373,0.6037509231766924,0.6128694159803382
4.545308296410866e-10,3.999140463228912e-10,0.000561658525839448,3.4222939575556666e-05,0.001091511338017881,0.001091511338017881,7.274052222783212e-06,0.08972793072462082,0.0003584986552596092,0.6071461335749336,0.6139437957549848
4.5664602654760245e-10,4.0212969065756e-10,0.0005580423166975379,3.406909672776237e-05,0.0010960468789562583,0.0010960468789562583,7.277244549186435e-06,0.0888449177145958,0.0003492593241389841,0.6104092989722602,0.6152666203825787
4.588047441966836e-10,4.042380596924744e-10,0.0005573499947786331,3.392831058590673e-05,0.0010945923859253526,0.0010945923859253526,7.304913197003771e-06,0.09495572000741959,0.0003544588398654014,0.613766383962725,0.6170046272931704
4.6076753523749403e-10,4.062478409228021e-10,0.0005620220908895135,3.4239328670082614e-05,0.0010881966445595026,0.0010881966445595026,7.320898021134781e-06,0.09483987838029861,0.00033483802690170705,0.6162870229340662,0.6187311682969551
4.624208793657658e-10,4.083581528480096e-10,0.0005605107289738953,3.3954285754589364e-05,0.0010893602157011628,0.001089360099285841,7.30082456357195e-06,0.09295818954706192,0.0003329771279823035,0.6184277680226218,0.6203073024078241
4.640010597967148e-10,4.0987402361025715e-10,0.000562654051464051,3.413559898035601e-05,0.0010889703407883644,0.0010889703407883644,7.220271072583273e-06,0.09065601229667664,0.00033918870030902326,0.620559540194351,0.6217290160614101
4.6538567444187606e-10,4.1149930685158154e-10,0.0005620366428047419,3.3773139875847846e-05,0.001088874414563179,0.001088874414563179,7.332172572205309e-06,0.08744647353887558,0.0003208710695616901,0.622382610407506,0.6231428482483667
4.669398756540488e-10,4.13250156316991e-10,0.0005608703359030187,3.370359627297148e-05,0.0010890536941587925,0.0010890536941587925,7.257738616317511e-06,0.09183890372514725,0.00030311293085105717,0.6241771059713026,0.6244813568497822
4.683592957910321e-10,4.150340071618075e-10,0.0005651313113048673,3.3734962926246226e-05,0.001083667972125113,0.001083667972125113,7.324782018258702e-06,0.09066921472549438,0.00031499171745963395,0.6255831901826898,0.6258217358520098
4.698472166886347e-10,4.1675407569385925e-10,0.0005639322916977108,3.3907577744685113e-05,0.0010821048635989428,0.0010821048635989428,7.248966539918911e-06,0.09172531217336655,0.00031782727455720305,0.6259475533434841,0.6266367313785928
4.713680556989175e-10,4.1814335327572394e-10,0.0005631260573863983,3.448977804509923e-05,0.00108611851464957,0.00108611851464957,7.275159987329971e-06,0.08646242320537567,0.0003093169070780277,0.6256687125692929,0.6269727012448288
4.731134928270819e-10,4.1970882325159664e-10,0.0005615324480459094,3.372746505192481e-05,0.0010845300275832415,0.0010845299111679196,7.240502782224212e-06,0.09156863391399384,0.0003047058708034456,0.6247563771838288,0.6269836676294752
4.748100801421629e-10,4.2104877917559236e-10,0.0005589901702478528,3.354902582941577e-05,0.0010847095400094986,0.0010847095400094986,7.321667453652481e-06,0.09016115218400955,0.0003080659662373364,0.6240219612796455,0.6269818407082934
4.761792626872818e-10,4.2264849953177475e-10,0.000566130387596786,3.387351171113551e-05,0.001086735283024609,0.001086735283024609,7.365955752902664e-06,0.09066389501094818,0.00029550152248702943,0.6233450528530112,0.6270174230443079
4.776573581111165e-10,4.2420564283496276e-10,0.0005614809924736619,3.367053795955144e-05,0.001084108604118228,0.001084108604118228,7.381672730844002e-06,0.09263720363378525,0.00029133824864402413,0.6226684253656298,0.6271759179193845
4.791927410430219e-10,4.2581477233127885e-10,0.0005596944829449058,3.329236642457545e-05,0.0010800829622894526,0.0010800829622894526,7.283461854967754e-06,0.08740895986557007,0.0002775744942482561,0.6219737901464076,0.6272455779997821
4.805090769721687e-10,4.274408604842961e-10,0.0005599329597316682,3.356791057740338e-05,0.001080700778402388,0.0010807006619870663,7.26261669115047e-06,0.08967943489551544,0.00028979661874473095,0.6211174336834773,0.6272744777713847
4.818297982822628e-10,4.288896460202807e-10,0.0005598596762865782,3.312083208584227e-05,0.001088994788005948,0.001088994788005948,7.297334377653897e-06,0.08774974197149277,0.0002807184064295143,0.6200403417617321,0.6272277196570492
4.833393685288456e-10,4.296257793967584e-10,0.0005580967990681529,3.3545064070494846e-05,0.0010862102499231696,0.0010862102499231696,7.333880603255238e-06,0.09216030687093735,0.00027759812655858696,0.6201082008243011,0.627566605551521
